X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	Domain
12.2397374509065	49.6032506612489	52.3528203020651	29.0147885857113	43.6348373557188	46.2971913431072	72.6897209129905	74.2955495451193	75.209045198211	83.2443837656696	79.9480076048578	80.982201713909	46.9008379113257	74.8467320148246	65.7750257997936	39.2335821572124	40.5824470728556	13.8107680671113	7.69933828099294	9.64244521337947	10.6042884990253	12.7546442457878	16.2996737841044	60.5782372524969	9.99850052481631	15.8027388053432	17.4643377001456	15.5614237363782	46.0857041086556	37.2857447035026	69.5451896661764	76.6244975462997	83.4154466966967	80.0086757141972	56.7394596707216	45.9391972033211	38.5833761622202	68.8712141989578	60.8687497655576	51.4884508164078	54.7881334221448	20.429694993286	36.0055555555556	32.5134973005399	NA	34.8625654450262	NA	47.4905930361969	52.4610685493966	44.872471416007	47.54134108668	38.4894533907916	15.3077327722251	31.876347451144	33.632028305515	36.6394513389941	25.9329338799537	48.0574391703231	42.9388519134775	43.492894540015	47.2761146087627	53.4879457328811	29.0634508467016	37.7233053266987	53.755213396469	51.9074333800842	27.3704191286777	35.8101465999914	44.8559082955398	37.7626078213473	30.9245726216886	44.6346932238432	28.3407251921319	31.9912188794093	44.7397191152973	17.5472307718469	25.9783290051043	23.5777029800509	18.9533637850336	31.7217409347928	31.544348004725	48.7798579728857	37.7820006821615	37.3538388362599	38.7510075940775	41.0353855248712	40.3606715398827	41.2968673191223	37.6998829953198	51.6098692667022	54.0083206656533	61.476909980847	21.9716118996695	37.888327682834	60.3441399350464	47.063593971751	36.1191314321876	67.6319032149658	55.1290760869565	24.819420080487	43.6185583560764	34.5974403972093	41.1235441881708	40.0178651183564	23.9111176731138	15.2064551476814	18.9465050578693	37	12.2876960974977	59.6841489569117	80.9825501411918	35.3456282340454	46.6413392894418	43.039063139792	48.2184822985369	39.1939310897971	51.4525608732158	32.3238416988417	22.3263244246794	76.8609582243075	42.5402302897989	77.1356986987796	20.3528443575764	82.247039928286	84.6726982437467	25.0141269542287	48.6158174029794	60.1166220140937	41.0816067424836	25.4437615506941	30.376644595408	33.2597241593057	26.5186074429772	43.7845034747029	40.2822672433417	64.7622385792733	32.2611896919202	70.8201687946332	61.9234676600068	47.4360746371804	d:Alveolata
0	0	0	0	0	0	0	0.221293336611753	0	0	0	0	0	0	0.0123839009287926	0	0	0	0	0.374855824682814	0	0	0	0	0	0	0.0960698689956332	0.345892066798081	0.25708135230986	0	0	0	0	0	0.029312619082515	0	0	0	0.0525150980907011	0.0124452409398646	0	0.00639427073342285	0	0	NA	0	NA	0	0.0150217815832958	0	0	0	0.06246712256707	0	0	0.0914435009797518	0.11037527593819	0.0239329876346231	0	0.02077619878667	0	0	0	0	0	0	0	0	0.307109952505089	0.0687939884637773	0	0.0582394222649311	0.0236990892778549	0.0074839095943721	0.0504583298292827	0.00510143350281429	0	0.0944093259995074	0.0902272599109006	0.280126575711988	0.0564942735350008	0.021519259737465	0	0.103056006976099	0	0.0211130816653999	0.0763113503092618	0	0.121879875195008	0.0658369125623099	0	0.0510746967439881	0.12444098775034	0.408219746765377	0.125348982963934	0.0337906332364669	0.047462721987106	0.0112019715469923	0.116459627329193	0	0.0214052549901001	0	0	0.0744379931517046	0.0885870367636203	0.657468745330478	0.150369087760868	0	0.0518604952677298	0	0	0	0	0.0163786749651953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04215093754843	0.31812725090036	0	0	0	0	0.233715645964077	0	0	d:Amoebozoa
3.81987410555765	1.40683098861502	12.3651494914209	4.10033623947392	13.0703043022036	0.676655389076849	0.511041677699518	1.01303171871158	0.241686807233936	0.968102271316867	0.508283862957358	0.655533582362851	0.405082958770323	1.40279172872433	0.264189886480908	2.01879778778446	12.2850611271245	18.0430447638039	23.0285526267685	43.2237600922722	37.4269005847953	64.0989000033233	52.6986951364176	0.203259155423165	28.5200179937022	22.3949144473382	47.0305676855895	26.4774798229628	26.9393380929519	10.0314063664431	1.30144018647501	0.0690488520628345	0.992398648648649	0.458573464708434	0.27358444477014	0.343342281041263	1.99037518104939	1.55545978137366	1.00904009902847	1.22958980485862	2.13147512425065	3.01489865080887	1.45	2.0995800839832	NA	2.02225130890052	NA	1.34082357305634	2.52365930599369	1.80299032541777	2.27148827912048	0.990398427458985	6.73987375065755	0.733708881007024	2.66902545958003	5.08491182233834	3.24293072637444	5.03390506581572	3.41618136439268	3.39898612149921	1.97867146344597	0.705839215326794	1.22186290284039	5.8365282649482	3.22368214744896	5.10518934081346	1.51547622692343	1.95537889473009	1.25700817769525	1.76218447372599	2.05859324024533	1.34241868320666	2.14646037173714	1.24482362919723	3.3554789336473	1.35017940041152	1.41040565953255	1.89229127329447	1.92296847685107	3.46008196296104	1.94648451543321	3.62384333978911	4.26350923354285	4.71679416544453	4.93402910355946	5.46828815133857	3.64286288055265	4.19627295884167	3.31513260530421	4.1665360378719	4.52436194895592	2.21749308363482	1.71884114330157	1.41839064554072	1.85744402028374	1.27728593633845	5.18530237709133	0.638512378178559	0.363936335403727	2.50748116809411	2.68100818751003	2.7522150408766	1.62137474309203	1.97508808495856	2.01535508637236	3.37699855556109	2.25553631641301	2.65968586387435	3.28341760663814	3.79801130824722	0.872492940409818	2.80394498253063	3.95775059491504	4.1888461223487	3.10059889318475	3.56916084617184	0.973971452560873	4.87934362934363	4.909114459652	0.261662004872327	2.73249058065425	1.03451062798028	3.48729554572575	0.672319127479177	1.44403051268405	7.44647454008916	1.98836391535068	2.87052254767319	4.14922067046652	4.66755490609017	5.78725599793619	13.3620021695335	3.35534213685474	26.0472819380399	17.1090371044844	5.38030143708377	13.1369889556288	3.67020125513958	4.04673213681002	4.3953006219765	d:Archaeplastida
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0309736569048025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0.0181719062329638	0	0	0	0	0.0261267145656434	0	0	0	0	0	0	0.00477912478294808	0	0.0689893066574681	0	0	0.00427405222891824	0	0	0	0	0	0	0	0	0	0	0	0.0778129376977745	0.0462225874377279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136699170691698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:CRuMs
15.4247592403293	16.3376394372676	4.22274735436145	16.4459785163805	8.94438614900315	11.5675849846947	4.81914949954986	4.54880747479715	4.38647665083201	2.37888378635555	6.81721181080976	2.5708635464733	25.4536374230065	7.05379100135084	13.6016511867905	15.3495119223911	4.51744359407614	3.30055696898852	8.09052023544035	3.17185697808535	3.42430149447693	2.40935827988435	2.60602016607355	19.3797091291397	6.51971809866547	5.33198913439189	2.16302765647744	4.20649384460892	3.03232101098016	11.4792930905994	1.85642534062214	3.782890680871	5.8887012012012	8.97006878601971	25.1697689188529	13.8991197952431	14.1522216511704	7.86741370528543	7.64094677219701	8.63201911589008	5.91791771276323	15.1863929918793	4.11111111111111	4.09632359242437	NA	15.3534031413613	NA	16.4979596163019	28.1858695107906	27.6165347405453	29.9436670906778	48.2649126786119	43.4508153603367	49.6905208985326	47.5578801630644	41.9529719137818	42.694207925996	31.3601914639011	27.2566555740433	26.8179173938336	29.8727996916356	25.240627005225	15.9320089847546	25.8055306305571	20.4020195051585	21.299672744273	24.8874873710314	41.5501987434286	37.4709852515802	32.3278827327089	32.2262821349341	26.0388456946507	34.692081118597	29.3943022501622	23.1898074173745	20.830853469825	20.197904540163	22.6500287332731	22.0380082332375	18.2341650671785	40.8068409429408	21.3040671400904	34.6294401403304	26.4695390225534	42.7432013915405	18.583734481885	40.0755080729376	27.6623318586048	32.3664196567863	25.9616891870709	16.9893591487319	21.630134071079	42.0921641065526	31.4813533522452	24.7564241353769	34.6489153206731	16.2124747854289	26.6942981964826	35.4668090062112	53.4697141677845	32.2630705838283	37.9189316440526	23.5076501484357	24.4255868195127	33.0134357005758	17.467749165712	15.542695707646	24.0523560209424	12.5307921690652	2.43712224605186	0.619071754398668	9.92879571889788	4.62572537886695	7.44410777168127	3.70328254112653	19.8275573973198	12.3727959697733	11.7060810810811	32.934674668624	2.70684832626545	25.2614528680587	2.74791885557262	10.9402324863697	3.57076158816718	0.752173141742061	20.0539963583851	12.3329710376574	6.78569016367607	15.7351630243929	19.375080586238	7.52859231232264	7.10522237718891	4.68787515006002	4.00402675845944	5.20373321192807	2.57039373758617	4.3053671769037	2.9733823847652	3.62682018286488	23.953006219765	d:Cryptista
7.6182277936192	0.513665810556982	0	0	0	0	0.010591537361648	0	0	0	0	0	2.95211142555907	0	0	0	0	0	0	0	0	0	0	1.5840196250219	0	0	0	0	0	0	0	0	0	0	0.825638770824173	0	0.0747558753445779	0	0	0.251393866985265	0	0.278150776903894	0	0	NA	0.0785340314136126	NA	0.137792145847687	0.400580842221221	0.624450307827617	0.817735780483373	0.665305813865578	0.0986322987901105	0.243410529244036	0.449965387277902	0.561724363161332	0.457269000315358	1.09692859992022	1.59629783693844	0.548491647968088	0.391879737890274	0	0.229397989581508	0.982951301084917	0	0.0935016362786349	0.116339589137556	0.0406034961747233	0.0178552297968075	0	0	0.0232957689059725	0.199749466770491	0.187097739859303	0.142965267849634	0.229564507626643	0.438792871854571	0.238075691650932	0.214289742288389	0.160813404575401	0.213137486518412	0.012911555842479	0.204648443210057	0	0	0.966979140275315	0.0722949634508796	0.0804397372301917	0.0585023400936037	0.0564316393391228	0.0440035202816225	0.131942966588636	0.268325879836671	0.560437279457552	0.49569825081192	0.500101371899709	0.628881066329154	0.252044359807326	0.106754658385093	0.18057991951295	0.0642157649703002	0.222574155716304	0.13701758392327	0.188576249317652	0.295290122545401	0.488120735169597	0.510343570582338	1.18848167539267	9.10799948139505	0	0	0	0.0918465327933871	0	0	0	0.285474391267842	0.299227799227799	0.872155779111437	0.428584318325363	1.79935913236382	0.0686979713893154	0.164592120152248	0	0	0.320210962516481	0	0	0	3.10740533803241	0	0.371920037192004	0	0	0.0546323696790348	0	0	0	0	0.103662750518314	d:Haptista
5.53074729649755	0.942998428335953	0.431521627452995	0.33921504448478	0.323189926547744	0.531657805703238	0.0714928771911243	0.162281780181952	0	0	0.159081209017189	0.4834102395078	0.599300815714999	0.47625645111011	0.119711042311662	0.819003294146091	0	0.0137523207041188	0.764084378313165	1.6320645905421	0.37037037037037	0.365557807982453	0.159400948991696	0.364464692482916	0.398860398860399	0.6048895236495	0.13391557496361	2.03444043589839	0.153319601678772	0.250186308953476	0.402364236756667	0	0.0304992492492492	0.0123938774245523	0.29312619082515	0.221611835944816	0.73354202681867	0	0.0900258824412019	0.0746714456391876	0	0.802480977044568	0.377777777777778	0.582740594738195	NA	0.844240837696335	NA	0.741957708410621	0.39056632116569	0.628847845206684	0.316191168453571	0.200347773493612	0.769331930562862	0.507684818137562	0.915314206599492	1.08752449379491	2.02880269105435	0.578380534503391	0.847545757071547	0.639906922629436	0.69381986380573	0.165001375011458	0.2485144887133	1.32555673382821	0.28850073693123	0.378681626928471	0.287787404708692	0.525708424156943	0.639217226725708	0.433931311848442	0.460002609943886	0.256253457965697	0.585706063581271	0.232001197425535	1.42965267849634	0.314588399340215	0.488045132981105	0.841474427386914	0.78948852422038	0.6328785599419	0.513584304863643	0.348612007746933	0.862447010670955	1.57358595267351	0.543040176488057	1.52014187990879	0.646638284199534	1.13956294409438	1.6039391575663	1.91240555538138	2.78022241779342	1.51095977867631	6.07427571456348	3.98533176503148	0.142442026095379	0.283841319186322	1.20634418383894	0.24644337403383	0.611413043478261	0.745537096274894	0.278268314871301	0.650601378247657	1.02306462662708	1.23070815344152	2.35493872729957	2.92374358718932	3.39925271120022	2.00523560209424	4.67716841695838	0.0623903294989277	0.130330895662877	0.207863429304321	0.384085500772346	1.71976087134551	1.83837464938215	0.755271864452094	0.241813602015113	0.509169884169884	1.25210483139761	0.338356040783181	0.1338075284341	0.0404105714054797	0.581215924287625	0.407126582751279	0.698953343977293	0.420669303698123	0	0.337708535020375	1.51273670277425	2.9268921648687	0.219279387737553	0.561754222842089	0.552220888355342	0.123400662466714	0.145686319144093	0.560813179109709	0.310017438480915	0	0.237047070775483	0.231513476157567	d:Obazoa
7.29004142680368	2.34599609000652	0.53426487208466	5.32924688308983	5.13746065057712	9.13484775253746	1.85881480696923	4.13572657978854	3.00025002083507	2.24235654296471	1.3036899080433	0.813008130081301	1.62588091670828	1.11357417477746	2.21671826625387	1.8525794070537	3.61793062319849	2.430722684453	3.37074543925712	3.96193771626298	4.32423651721897	2.3561862350869	2.18712930011862	3.12248116348344	9.67761283550757	8.33963426587135	2.13682678311499	6.02149737791498	0.947793901286955	4.80410944320238	5.22241030052446	4.50790362753076	0.412912912912913	0.52983825989961	1.96394547852851	5.43105062737999	1.5652011400271	0.544606825216471	1.75550470760344	3.05904022301872	1.21944971050879	2.18684059083062	5.47777777777778	5.30465335504328	NA	5.6413612565445	NA	1.56341088557952	1.39201842671874	3.46525945470536	2.19153189169544	1.44401602782188	2.89978958442925	3.10522289449892	1.98061687562495	1.31613324624428	3.81057500262798	0.953330674112485	1.25311980033278	0.822737471952132	1.33624566362585	0.760839673663947	1.99289503448935	3.29553797210213	1.9630593621625	1.57082748948107	2.28392982885834	4.38945163909903	3.53533549976788	2.62475525215643	4.23789638522772	3.92242508954311	1.37116159393303	0.788305143940528	2.89294424354554	1.20563878449844	1.15518939733142	2.20835727772761	1.09400552641967	1.2553820615241	3.77998048379642	3.72283193458145	7.02139063489743	10.4839668635301	3.19036103686734	2.39422346085635	4.17704233271749	8.95562407829468	4.88982059282371	2.99087688497351	4.47635810864869	1.53649712704831	16.1578845032082	2.61537397080191	0.51848897498718	0.946137730621072	3.49246529288455	0.470482804973675	2.77562111801242	3.19626457537922	1.99604002782683	4.36159739759449	3.32496003653802	2.14877673564587	6.00177174073527	4.60228121731334	4.35159026701905	3.21989528795812	7.00116686114352	1.01774224995126	0.264282093983057	2.85701649639556	1.93295203106083	2.69838670051593	3.60094003487226	2.72699929819871	2.26028547439127	2.17664092664093	2.30128232805147	1.30379861048453	4.29592591288426	1.70532611331124	3.96564139491822	1.03462443506518	0.386730530423984	2.95724241853456	1.91803593120644	0.727199045410541	1.88551824738648	7.80934370567757	2.08530398142575	3.03347280334728	1.92076830732293	1.27947002662856	1.67539267015707	0.642598434396542	3.23193179616353	4.19389742479983	1.70673890958347	1.71043538355218	d:Rhizaria
40.3131220745682	28.6157856403573	28.3828213294976	41.056922664921	25.7376705141658	28.8545190913485	18.1591908065456	14.8856651094173	14.4317582020724	10.0161350378553	10.6080006208047	13.3780121585	21.8356362022085	13.814900765474	17.09391124871	40.5633292030584	38.9971175827453	61.8854431685347	57.0467590392279	37.9930795847751	43.7621832358674	17.5268352663587	26.0490806642942	13.9723147012441	44.885290148448	47.5258338234059	30.9577874818049	44.9771264923569	22.4435117932199	36.032151602257	21.2503815522935	15.010727232374	9.18731231231231	10.0204498977505	14.3534124774049	33.9315812472689	42.825772088025	21.1613054891666	28.2343673806219	35.0632218239745	35.9430240303325	58.0727668009464	52.5222222222222	55.4032050732711	NA	41.1976439790576	NA	31.9889766283322	14.6061789594913	20.8839050131926	16.5073596220243	9.73765782112346	29.5600999473961	13.7909451283121	11.6683332051381	12.4330502939255	21.2603805319037	11.870761866773	18.75	19.2470705559711	15.6366439676217	18.2876523971033	51.1907985917512	24.5085243494575	19.9379096240083	19.4156147732585	43.4405902703365	15.5767833482925	11.7844516658929	25.0039688839498	29.949106094219	23.6393814973355	32.4508243897484	36.0200568777129	23.7028004373055	58.3757035727039	50.1835766096534	48.226746572531	54.5254610049061	43.5233698189552	20.9336962662421	21.9969873036368	14.9588266822589	19.1763446827064	9.60926562301133	29.6132083438899	10.7438348461724	16.4231130178308	19.7299141965679	13.1203561463461	17.1213697095768	11.253458182592	11.2735757340074	21.3381304919394	11.6973391829525	15.2193012097047	36.73614681802	4.01030581382323	5.3911102484472	15.011350737798	19.0774335099267	19.4966399863031	29.2395524092259	29.8595603195871	32.2678281411487	55.2522787269014	54.7616877790941	29.5968586387435	44.1203163490211	32.0062390329499	16.5339222358989	48.5383220556366	41.5188076650106	39.6159200720662	37.1389583807141	31.3939110383317	26.7069689336692	47.7437258687259	34.7912439013859	16.128304610665	20.7155181520476	13.5941162208034	60.4310256146487	11.7394389870392	10.416888415824	43.7433289382809	30.5159516654945	25.6163180764122	35.3007914854534	35.6083723728886	48.8477083154184	34.8558809855881	60.9723889555822	23.7968435409495	32.9478716139313	21.2700081785255	41.2129432280566	17.0439298853062	26.0447003047748	22.107809260539	d:Stramenopiles
0.0807015656103728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.518661293148765	0	0	0	0	0	0	0	0	0	0	0.283355317797645	0	0	0	0	0	0	0	0	0	NA	0	NA	0.0264984895860936	0	0.00879507475813544	0.0145375249863711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0221062118455286	0	0	0	0	0.0128396076215911	0	0.0194903279247673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0154782788153957	0	0	0	0	0	0	0	0	0.0421366524050305	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020574015019031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d:Telonemia
