X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	taxa
0	0.0803750837240455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0548772122376183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196382428940568	0	0	0	0.106141015921152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Amphifilaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264900662251656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Amphitraemidae
0.33364473508608	0.187541862022773	2.24434389140271	0.768227279315843	0	0	0	0	0	0	0.768105340160936	0	0.228716645489199	0	0.0724462690171456	0	0	0	0	0	0	0	0	0.125407574617507	0	0	0	0	0	0	0	0	0	0	0.714771953710007	0	0.381845952432904	0	0.0531420220539392	0.191666075104706	0	0.00550539528738163	1.11064099851915	0	NA	0.142970611596505	NA	0.0828363154406892	0.445663352759685	0.315855969677827	0.330250990752972	0.0388198757763975	0.0333667000333667	0.327786182551689	1.1865524060646	2.83687943262411	1.97775030902349	0.201612903225806	0.277315585135885	0.151122625215889	0.369761709120789	0.175438596491228	0	0.499251123315028	0.235923246303869	0.0963159162051529	0.0422862781027557	0.164631636712855	0.212121212121212	0	0	0	0	0	1.34823487670747	0	0	0.05106817601498	0.0517116558072189	0	0.0490677134445535	0	0	0	0	0.598887779837445	0	0	0	0	0	0	0	0	0	0	0.333763996554694	0	0	0	0	0.021953896816685	0.0312402374258044	0.116337045039056	0	0.0450734697557018	0.091529372607755	0.53069166814081	0.602409638554217	1.364522417154	2.49616816290782	3.31662870159453	2.55404725992961	3.47286821705426	3.38844662175954	1.94805194805195	0.867706237424547	0.106141015921152	0.223380491437081	3.91608391608392	0.39095699473058	0.89179548156956	0	0.572701240852688	0.374659400544959	0.186593942873547	0	0	0	0.217260108630054	0.809787870786022	5.60186728909637	1.46682417798779	1.21451965065502	0.151996683708719	0.741554517989563	0.902679830747532	0	0	0	f:Apoikiaceae
1.04097157346857	2.947086403215	1.08597285067873	0	0	1.09808300763075	1.98308544765238	0	0	0	0.877834674469641	0	1.6010165184244	1.50432493418578	0.193190050712388	0.704067948144837	0	0	0	0	0	0	0	4.69024329069476	0	0	0	0	0	0	0	0	3.88151174668029	0	4.79918311776719	0	0.850970979707615	1.59229772264395	1.55440414507772	0.0993824093135515	0	0.181678044483594	0	0	NA	0.603653693407466	NA	0.530152418820411	0.342817963661296	0.336913034323015	1.80537208278292	0.271739130434783	1.54599043487932	4.43772062531518	2.1094264996704	0.630417651694247	0.247218788627936	0.134408602150538	0	0.561312607944732	0.246507806080526	0.175438596491228	0.252069459139852	0.565817939757031	9.76722239698018	4.88803274741151	0.0986679822397632	0.205789545891069	0.666666666666667	2.47619047619048	0.435729847494553	1.95861049519586	0.980699008868023	1.2812521642773	0.549937910235941	0.279646945731015	1.00820842255532	2.01719295259171	1.18936808356604	0.715137067938021	0.306673209028459	0.117393856388182	2.70358306188925	1.36420008267879	2.07505518763797	0.156851561385997	0.261682242990654	5.08843537414966	1.01309612058315	2.55675029868578	0.163551401869159	1.17246596066566	0.448430493273543	1.621271076524	3.21480759863614	0.577264653641208	1.49655469422911	0	1.35013501350135	2.54339233545283	1.00981767180926	0.812294182217344	0.546704154951578	0.149576200764501	0.274536719286205	0.360587758045614	0.316192378099517	2.06969750574916	1.13135468704085	0	0	0	0	0	0.67360685854256	1.35192676176283	0	7.11144806671721	0.260610573343261	0.755244755244755	21.8255991840898	3.09155766944114	1.50651119244191	0	0.204359673024523	1.49275154298837	0	0	8.70829507193143	0.301750150875075	0.202446967696506	0	0.226422524118921	0	0	0	0.930888575458392	0	0.481081783903264	12.7227258518287	f:Aulacoseiraceae
0.774055785399706	0.227729403884796	0	0	0.799086757990868	0	0	0	1.46294513955727	1.32176786451879	0	0	0.279542566709022	0	0	1.26285203397407	0	0	0	0	0	0	0	1.02834211186356	0	0	0	0	0	0	0	0	4.92849846782431	0	0.884955752212389	0.331156287370067	0.283656993235872	0	0.664275275674239	1.45524242209129	0	0.5395287381634	0	0	NA	0.222398729150119	NA	0.331345261762757	0.445663352759685	0.379027163613392	0.396301188903567	1.47515527950311	0.800800800800801	1.08421583459405	0.659195781147001	2.83687943262411	1.77997527812114	1.04166666666667	1.22018857459789	0.561312607944732	1.27362366474938	0.827067669172932	0.136926619779673	0.149775336994508	0.503302925448254	0.168552853359018	0.310099372753541	0.768280971326657	0.272727272727273	0.740740740740741	0.544662309368192	0.234047795023405	0.625978090766823	0.270101807604405	1.24179528117793	0.31168982492936	0.749464668094218	0.238318154736573	0.620539869686627	0.226460071513707	0.564278704612365	0.15652514185091	0.651465798045603	0.124018189334436	0.662251655629139	0.812776272636532	1.04672897196262	0.897959183673469	1.06251544353842	0.14336917562724	0.771028037383177	0.529500756429652	1.93170058640911	2.33463035019455	1.4125669751583	0	0.452196382428941	0	2.88028802880288	2.80116858566764	1.20617110799439	1.27332601536773	0.937207122774133	0.963935516037893	0.137268359643102	0.486793473361579	0.282908969878516	0.300725278613126	0.866882162797532	0	0	0	0	0	1.21453357828128	0	0	0.389183725044225	0.273020600645321	0.195804195804196	2.73669896311406	0	0.289386330751553	0	1.56675749318801	0.215300703315631	0	0	3.43587389041934	0.325890162945081	0	0	0.147666863555818	0	0	0	0	0	0.481081783903264	1.15661144107534	f:Bacillariaceae
0.160149472841319	0	1.37556561085973	0	0	0	0	0	0	0	0	0	0.279542566709022	0	0	0	0	0	0	0	0	0	0	0.601956358164033	0	0	0	0	0	0	0	0	0	0	0.578624914908101	0	0	0	0	0	0	0.0660647434485796	0	0	NA	0	NA	0.215374420145792	0.685635927322592	0.652769004000842	1.05680317040951	1.24223602484472	0.189077966855745	0.277357539082199	0	0.367743630154978	0	0	0	0.259067357512953	0	0.200501253132832	0.15559843156781	0	0	0.361184685769323	0.119811121291141	0.740842365207847	0.363636363636364	0.952380952380952	0.0544662309368192	0.0862281350086228	0.187793427230047	0.0623311863702472	0	0.0611727693786594	0.0356887937187723	0	0.165477298583101	0.0715137067938021	0.0858684985279686	0	0	0	0	0.0712961642663625	0	0	0	0	0	0	0	0.324254215304799	0	0.22202486678508	0	0	0	0.206221000171851	0	0	0	0.0498587335881669	0	0	0	0	0.514252130473112	0	0	0.0728929384965832	0	0	0	0	0	0.368966388678292	0.0620501365103003	0	0.135985041645419	0	0.110647714699123	0	0	0.617195349504808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Bicoecaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16726403823178	0	0	0	0	0	0	0	0	0	0.154665750128888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Catenulaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0495485575864347	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0.201612903225806	0.388241819190238	0.215889464594128	0	0	0.102694964834754	0	0	0.433421622923188	0.0704771301712594	0.0548772122376183	0.121212121212121	0	0.0871459694989107	0	0.104329681794471	0.0346284368723596	0	0.0320428791983454	0	0.0936249893607967	0.0517116558072189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968992248062016	0	0.36003600360036	0	0	0	0.0468603561387067	0	0.137268359643102	0	0.0665668164420037	0.0353794445427207	0.0367322950337937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26570803376055	f:Chaetocerotaceae
0	0.241125251172137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0.294798905032638	0	0	0.077855633411189	0	0	0	0	0	0	0	0	0	0.0809111844152611	0	0	0	0	0	0	0	0	0	0.646844027125717	0.186993559110742	0	0.669987474147222	0.945753033547466	0.63835220018725	0.858413486399835	0.750893921334922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.118432385874246	0	1.44014401440144	0	0	0	0	0	0.251658659345687	0.0811322455602632	0	0	0	0	0	0	0	0.372093023255814	0	0	0	0.283042709123073	0	0	0	0	0	0	0.85149863760218	0	0	0	0	0.12070006035003	0	0	0	0	0	0	0	0	0	0.281337918099406	f:Chromulinaceae
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58303554636073	0	0	0	0.966309741446853	0	0	0	0	0	0.327296530656775	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	f:Chrysamoebaceae
