X1	X10	X100	X101	X102	X103	X104	X105	X106	X107	X108	X109	X11	X110	X111	X112	X113	X114	X115	X116	X117	X118	X119	X12	X120	X121	X122	X123	X124	X125	X126	X127	X128	X129	X13	X130	X131	X132	X133	X134	X135	X136	X137	X138	X139	X14	X140	X15	X16	X17	X18	X19	X2	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X3	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X4	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X5	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X6	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X7	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X8	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X9	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	taxa
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0.0863557858376511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0834326579261025	0	0	0	0	0	0	0	0.108843537414966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	o:Achnanthales
0.33364473508608	0.187541862022773	2.24434389140271	0.768227279315843	0	0	0	0	0	0	0.768105340160936	0	0.228716645489199	0	0.0724462690171456	0	0	0	0	0	0	0	0	0.125407574617507	0	0	0	0	0	0	0	0	0	0	0.714771953710007	0	0.381845952432904	0	0.0531420220539392	0.191666075104706	0	0.00550539528738163	1.11064099851915	0	NA	0.142970611596505	NA	0.0828363154406892	0.445663352759685	0.315855969677827	0.330250990752972	0.0388198757763975	0.0333667000333667	0.327786182551689	1.1865524060646	2.83687943262411	1.97775030902349	0.201612903225806	0.277315585135885	0.151122625215889	0.369761709120789	0.175438596491228	0	0.499251123315028	0.235923246303869	0.0963159162051529	0.0422862781027557	0.164631636712855	0.212121212121212	0	0	0	0	0	1.34823487670747	0	0	0.05106817601498	0.0517116558072189	0	0.0490677134445535	0	0	0	0	0.598887779837445	0	0	0	0	0	0	0	0	0	0	0.333763996554694	0	0	0	0	0.021953896816685	0.0312402374258044	0.116337045039056	0	0.0450734697557018	0.091529372607755	0.53069166814081	0.602409638554217	1.364522417154	2.49616816290782	3.31662870159453	2.55404725992961	3.47286821705426	3.38844662175954	1.94805194805195	0.867706237424547	0.106141015921152	0.223380491437081	3.91608391608392	0.39095699473058	0.89179548156956	0	0.572701240852688	0.374659400544959	0.186593942873547	0	0	0	0.217260108630054	0.809787870786022	5.60186728909637	1.46682417798779	1.21451965065502	0.151996683708719	0.741554517989563	0.902679830747532	0	0	0	o:Apoikiales
1.04097157346857	2.947086403215	1.08597285067873	0	0	1.09808300763075	1.98308544765238	0	0	0	0.877834674469641	0	1.6010165184244	1.50432493418578	0.193190050712388	0.704067948144837	0	0	0	0	0	0	0	4.69024329069476	0	0	0	0	0	0	0	0	3.88151174668029	0	4.79918311776719	0	0.850970979707615	1.59229772264395	1.55440414507772	0.0993824093135515	0	0.181678044483594	0	0	NA	0.603653693407466	NA	0.530152418820411	0.342817963661296	0.336913034323015	1.80537208278292	0.271739130434783	1.54599043487932	4.43772062531518	2.1094264996704	0.630417651694247	0.247218788627936	0.134408602150538	0	0.561312607944732	0.246507806080526	0.175438596491228	0.252069459139852	0.565817939757031	9.76722239698018	4.88803274741151	0.0986679822397632	0.205789545891069	0.666666666666667	2.47619047619048	0.435729847494553	1.95861049519586	0.980699008868023	1.2812521642773	0.549937910235941	0.279646945731015	1.00820842255532	2.01719295259171	1.18936808356604	0.715137067938021	0.306673209028459	0.117393856388182	2.70358306188925	1.36420008267879	2.07505518763797	0.156851561385997	0.261682242990654	5.08843537414966	1.01309612058315	2.55675029868578	0.163551401869159	1.17246596066566	0.448430493273543	1.621271076524	3.21480759863614	0.577264653641208	1.49655469422911	0	1.35013501350135	2.54339233545283	1.00981767180926	0.812294182217344	0.546704154951578	0.149576200764501	0.274536719286205	0.360587758045614	0.316192378099517	2.06969750574916	1.13135468704085	0	0	0	0	0	0.67360685854256	1.35192676176283	0	7.11144806671721	0.260610573343261	0.755244755244755	21.8255991840898	3.09155766944114	1.50651119244191	0	0.204359673024523	1.49275154298837	0	0	8.70829507193143	0.301750150875075	0.202446967696506	0	0.226422524118921	0	0	0	0.930888575458392	0	0.481081783903264	12.7227258518287	o:Aulacoseirales
0.774055785399706	0.227729403884796	0	0	0.799086757990868	0	0	0	1.46294513955727	1.32176786451879	0	0	0.279542566709022	0	0	1.26285203397407	0	0	0	0	0	0	0	1.02834211186356	0	0	0	0	0	0	0	0	4.92849846782431	0	0.884955752212389	0.331156287370067	0.283656993235872	0	0.664275275674239	1.45524242209129	0	0.5395287381634	0	0	NA	0.222398729150119	NA	0.331345261762757	0.445663352759685	0.379027163613392	0.396301188903567	1.47515527950311	0.800800800800801	1.08421583459405	0.659195781147001	2.83687943262411	1.77997527812114	1.04166666666667	1.22018857459789	0.561312607944732	1.27362366474938	0.827067669172932	0.136926619779673	0.149775336994508	0.503302925448254	0.168552853359018	0.310099372753541	0.768280971326657	0.272727272727273	0.740740740740741	0.544662309368192	0.234047795023405	0.625978090766823	0.270101807604405	1.24179528117793	0.31168982492936	0.749464668094218	0.238318154736573	0.620539869686627	0.226460071513707	0.564278704612365	0.15652514185091	0.651465798045603	0.124018189334436	0.662251655629139	0.812776272636532	1.04672897196262	0.897959183673469	1.06251544353842	0.14336917562724	0.771028037383177	0.529500756429652	1.93170058640911	2.33463035019455	1.4125669751583	0	0.452196382428941	0	2.88028802880288	2.80116858566764	1.20617110799439	1.27332601536773	0.937207122774133	0.963935516037893	0.137268359643102	0.486793473361579	0.282908969878516	0.300725278613126	0.866882162797532	0	0	0	0	0	1.21453357828128	0	0	0.389183725044225	0.273020600645321	0.195804195804196	2.73669896311406	0	0.289386330751553	0	1.56675749318801	0.215300703315631	0	0	3.43587389041934	0.325890162945081	0	0	0.147666863555818	0	0	0	0	0	0.481081783903264	1.15661144107534	o:Bacillariales
0.160149472841319	0	1.37556561085973	0	0	0	0	0	0	0	0	0	0.279542566709022	0	0	0	0	0	0	0	0	0	0	0.601956358164033	0	0	0	0	0	0	0	0	0	0	0.578624914908101	0	0	0	0	0	0	0.0660647434485796	0	0	NA	0	NA	0.215374420145792	0.685635927322592	0.652769004000842	1.05680317040951	1.24223602484472	0.189077966855745	0.277357539082199	0	0.367743630154978	0	0	0	0.259067357512953	0	0.200501253132832	0.15559843156781	0	0	0.361184685769323	0.119811121291141	0.740842365207847	0.363636363636364	0.952380952380952	0.0544662309368192	0.0862281350086228	0.187793427230047	0.0623311863702472	0	0.0611727693786594	0.0356887937187723	0	0.165477298583101	0.0715137067938021	0.0858684985279686	0	0	0	0	0.0712961642663625	0	0	0	0	0	0	0	0.324254215304799	0	0.22202486678508	0	0	0	0.206221000171851	0	0	0	0.0498587335881669	0	0	0	0	0.514252130473112	0	0	0.0728929384965832	0	0	0	0	0	0.368966388678292	0.0620501365103003	0	0.135985041645419	0	0.110647714699123	0	0	0.617195349504808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	o:Bicoecales
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0495485575864347	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0.201612903225806	0.388241819190238	0.215889464594128	0	0	0.102694964834754	0	0	0.433421622923188	0.0704771301712594	0.0548772122376183	0.121212121212121	0	0.0871459694989107	0	0.104329681794471	0.0346284368723596	0	0.0320428791983454	0	0.0936249893607967	0.0517116558072189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0968992248062016	0	0.36003600360036	0	0	0	0.0468603561387067	0	0.137268359643102	0	0.0665668164420037	0.0353794445427207	0.0367322950337937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26570803376055	o:Chaetocerotales
0.0266915788068864	0.267916945746818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.55	0	0	0	0	0	0	0	0	0.58303554636073	0	0	0	0.966309741446853	0	0	0	0	0	0.327296530656775	0	0	0.177468588059913	0	0.0165161858621449	0	0.866202629543697	NA	0.0317712470214456	NA	0.099403578528827	0	0.379027163613392	0.308234258036107	0.232919254658385	0.333667000333667	0	0.2636783124588	0	0.494437577255871	0.168010752688172	0.610094287298946	0.561312607944732	0.205423171733772	0.050125313283208	0.102694964834754	0	0.173010380622837	0.0963159162051529	0.133906547325393	0.576210728494992	0.0909090909090909	0.232804232804233	0.555555555555556	0.394185760039419	2.6395409494001	0.422466929842787	1.25953521376619	0.97585132104052	1.59707351891506	1.23414758702868	1.35484538214914	0.750893921334922	0.098135426889107	0	0	0.0826787928896238	0	0.142592328532725	0	0	0	0	0	0	0	0	0	0	0.484496124031008	0	1.44014401440144	0.206221000171851	0	0.0439077936333699	0	0	0.274536719286205	0.0991616334625439	0.0499251123315027	0.141517778170883	0.124889803114899	0	0	0	0.211161387631976	0.372093023255814	0	0.0425803704492229	0	0.318423047763457	0.186150409530901	0	0	0.535077288941736	0	0	1.6008174386921	0	0	0.193355598523466	0	0.193120096560048	0	0	0	0.231986899563319	0	0	0	0	0	0.422006877149109	o:Chromulinales
0.226878419858535	0.468854655056932	5.39366515837104	26.3226554573127	16.5198956294847	6.04876233016937	1.28317293671624	0.297324083250743	1.944177093359	0	1.06071689831748	1.14973993977553	0.533672172808132	4.27479002131127	1.25573532963052	0.752495902250037	1.8605836625462	6.73888888888889	14.62445526788	17.8809957498482	20.8166295471418	18.3731513083049	15.6254447132489	0.978179082016554	12.3872519542995	10.1054740439573	14.2937746849727	36.3929546018358	36.6271046094397	14.6476584429015	22.4340558892661	12.2391982914408	16.6751787538304	6.27705627705628	1.32743362831858	7.20264925029896	4.73488981016801	5.42492131086836	4.55692839112528	2.58394264215234	8.72416250890948	0.165161858621449	7.77448698963402	9.4354215003867	NA	0.158856235107228	NA	0.497017892644135	0.788481316420981	0.863339650452727	0.924702774108322	1.70807453416149	0.144589033477922	1.08421583459405	1.977587343441	1.28710270554242	1.77997527812114	0	0.499168053244592	0.863557858376511	1.97206244864421	1.62907268170426	0.177382211987303	0	0.707769738911607	0.866843245846376	0.549721615335824	1.27589518452463	0.484848484848485	0	0	0	0	0	0.354798651765123	0	0	0	0	0	0.318940137389598	0.763060066523185	1.88925081433225	0.847457627118644	1.14790286975717	1.28333095679452	0.523364485981308	0.272108843537415	0	0.33452807646356	3.27102803738318	2.23146747352496	1.03483959986202	1.4591439688716	0	0	0.785960378983635	1.67597765363128	0	0.309331500257776	0	0	0	0.182815356489945	0.686341798215511	0.225367348778509	0.133133632884007	1.0260038917389	0.624449015574493	9.42982456140351	8.34245675498139	10.1412300683371	14.9321266968326	15.7622739018088	9.64482547458665	7.19608260591867	6.58953722334004	0.520596411422795	0.0124100273020601	5.3986013986014	2.80469148393677	10.731272294887	0	7.98600063633471	9.26430517711172	0	10.3289335847475	7.80453506767446	2.45638200183655	0.362100181050091	13.8544142241	12.9376458819607	12.68950580823	8.69268558951965	8.58090368937405	10.8761329305136	14.4522802068641	30.7262569832402	3.90066311272916	0.500156298843389	o:Chrysophyceae_Clade-EC2H
0.0800747364206593	1.07166778298727	0	0	0	0	0	0	0	0	0	0	0.584498094027954	0	0	0	0	0	0	0	0	0	0	1.07850514171056	0	0	0	0	0	0	0	0	0	0	1.63376446562287	0	0	0	0	0	0	0	0	0	NA	0.555996822875298	NA	0.695825049701789	0.82276311278711	0.884396715097915	0.572435050638485	0.543478260869565	0.489378267156045	0.453857791225416	0.23071852340145	0	0	0.235215053763441	0.166389351081531	0.302245250431779	0.493015612161052	0	0.323644737661044	0.199700449326011	0.188738597043095	0.553816518179629	0.288956233702164	0.754561668267252	1	1.05820105820106	0.860566448801743	0.73909830007391	0	0	0.638637573177222	0	0	0	0	0	0.0613346418056919	0	0	0	0	0.199629259945815	0	0	0	0	0	0	0	0	0	0	0.118432385874246	0	0	0	0	0	0	0	0	0	0	0.406863612241288	0.0661181310608287	0	0	0.856492027334852	0	0	0	0.989993612944433	0	0.166793025018954	0.384710846363862	0.531468531468531	0	0	0.144693165375777	0.381800827235126	1.83923705722071	0.186593942873547	0	0	0	0.132770066385033	0	0	0	0	0	0	0	0	0	0.187558612066271	o:Chrysophyceae_Cluster-I
0.106766315227546	2.37106496985934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100326059694006	0	0	0	0	0	0	0	0	0	0	0.068073519400953	0	0	0	0	0	0	0	0	0	NA	0.413026211278793	NA	0	0	0.631711939355654	0.242184059885513	0.698757763975155	0.211322433544656	0.0504286434694907	0	0	0.0494437577255872	0.436827956989247	0.915141430948419	0.38860103626943	1.23253903040263	0.175438596491228	0.734424597000062	0	0	1.56513363833373	0.52153076326732	0.288105364247496	1.06060606060606	0.55026455026455	0.0435729847494553	0.110864745011086	0	0	0.195139258470818	0	0	0	0	0	0	0	0	0	0	0.256666191358905	0	0	0	0	0	0	0	0	0	0	0.0968992248062016	0	0	0.103110500085925	0	0	0	0	0	0	0	0.0884486113568017	0.0661181310608287	0	0	0	0	0.082687338501292	0	0.787736853310624	0	0.444781400050543	0.384710846363862	0	0	0	0.119159077368287	0	0	0.0430601406631262	0	0	0	0.0482800241400121	0	0	0	0	0	0	0	0	0	0.250078149421694	o:Chrysophyceae_Cluster-II
0.78740157480315	3.2417950435365	35.7285067873303	37.556167560516	6.93085453359426	18.8163037409269	12.7588218139399	24.1493227618104	6.75649663137632	4.7087980173482	19.5318215069495	3.39447029838489	1.52477763659466	8.43675567255861	25.3078966433229	17.329757115184	34.4207977571046	57.9888888888889	59.9269418097924	40.2246508803886	27.5575352635486	41.7899127796739	20.3643090934965	2.98470027589666	24.8613616623238	26.3744033940251	23.4812864397216	29.3227486975936	24.9585978470881	34.1704830846506	15.8396448158788	13.6027599802859	0.715015321756895	28.2931354359926	1.25936010891763	45.9755312298777	39.2864935631682	34.0492501388632	37.7441211638103	13.7928586640165	7.94012829650748	0.330323717242898	7.64755658980326	4.43928847641145	NA	1.52501985702939	NA	2.22001325381047	1.851217003771	1.70562223626027	3.65477763099956	4.7360248447205	0.211322433544656	19.9697428139183	9.39353988134476	9.74520619910691	13.8195302843016	2.62096774193548	2.35718247365502	2.28842832469775	9.90139687756779	1.65413533834586	0.774880189207693	1.39790314528208	4.92293173954074	13.5083072477727	3.86919444640214	5.9953354369598	6.51515151515152	2.01058201058201	0.5119825708061	1.18255728011826	0	0.450169679340675	1.2950150789427	0.142736461883539	0.455032119914347	0.493659034811473	0.268900610197539	0.98927294398093	9.69087340529931	10.5850127176678	8.46905537459283	4.83670938404299	5.6953642384106	2.70925424212177	4.63551401869159	4.08163265306122	3.43464294539165	5.01792114695341	5.67757009345794	4.53857791225416	12.3835805450155	6.58236057068742	0.194836824159766	0.355239786856128	1.94875107665805	3.77094972067039	3.51035103510351	3.54012716961677	1.34642356241234	3.00768386388584	0.671665104654795	0.830978893136114	2.99702585220773	1.55954205354728	1.04010650690631	3.04263223067398	1.27828386717602	11.1963937621832	16.2250930589008	22.6514806378132	25.6711915535445	16.6511627906977	13.5435803225148	15.9250585480094	26.773138832998	0.29315137730604	0.657731447009183	15.2167832167832	6.54428012918579	12.1581450653983	0.38301132011235	19.1854915685651	8.00408719346049	0.157887182431463	24.5966897129688	30.2689400597645	39.4551576369758	1.15872057936029	48.1119619751782	14.5492942091808	39.4270525694034	27.7565502183406	24.3747409147437	47.8439989014007	49.3653032440056	18.8166582021331	9.82967104407749	3.62613316661457	o:Chrysophyceae_env_clade-I
0	0	0	0	0	0	0	1.05715229600264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136147038801906	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0.0440334654337296	0	0	0	0.692155570204351	0.761754662463882	0.444993819530284	0	0.194120909595119	0.129533678756477	0.123253903040263	0	0	0	0.204466813463353	0.120394895256441	0	0	0	0	0.0871459694989107	0.0862281350086228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441429801894918	0	0	0	0	0	0	0	0	0	0	0.0707588890854414	0	0	0	0	0	0.361757105943152	0	0	0	0	0.248200546041201	0	0	0	0	0	0	0	0	0	0	0.0482800241400121	0	1.56718906302101	0.0393778302815515	0	0.096725162360094	0	0	0	0.962163567806527	0.125039074710847	o:Chrysosaccales
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.262539726405969	0	0	0	0	0	o:Cymbellales
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0.0333667000333667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.269872423945044	0	0	0	0	0.11407386282618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0881575080811049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	o:Fragilariales
0.0133457894034432	0	9.70135746606335	4.7543122191622	4.7129810828441	1.5819839940443	0	0	0	0	2.15801024140454	0	0	0	1.56966916203816	0	1.56747801707659	3.42222222222222	2.48013329915406	12.431693989071	15.894580549369	9.42358740993553	8.02618471609506	0	15.8147925435959	14.076954805256	3.04683091969156	5.84635739684115	9.66740270494066	7.7633328408923	13.3846957430138	11.5820601281419	0	6.83364254792826	0.170183798502383	7.00027596357281	3.51298276238272	11.9422329198297	5.61976883220407	7.44658195499397	5.16037063435495	0.187183439770976	14.0892743812143	19.8298530549111	NA	0	NA	0.0165672630881378	0.582790538224203	0.379027163613392	0.176133861734919	0	0.0556111667222778	0.176500252143217	0.0659195781147001	0.131337010769635	0.0988875154511743	0.0672043010752688	0.0277315585135885	0.151122625215889	0.0410846343467543	0.12531328320802	0.0466795294703429	0	0.424661843346964	0.0481579581025764	0.0140954260342519	0	0	0	0	0	0	0	0.0354798651765123	0.0058259780360628	0.0267665952890792	0	0	0	0	0	1.10749185667752	0.227366680446465	0	0.0998146299729075	0	0	0	0	0	0	0.103483959986202	0	0	0.177619893428064	0.161498708010336	0	0	0.0171850833476542	0	0	0.109340830990316	0.116337045039056	0.754975978037062	0.117191021364825	0.191379597270761	0.0353794445427207	0	5.27534113060429	2.16772498357784	3.09794988610478	2.29260935143288	4.69250645994832	6.84833639518269	5.9506067702789	3.59657947686117	0	0.111690245718541	2.85314685314685	0	0.921521997621879	0.02553408800749	1.94082087177856	5.14305177111717	0.0861202813262523	2.63984915147706	6.8113904025312	4.01744719926538	0.0362100181050091	6.75116627057477	4.92386351005891	4.55798385508959	12.2270742358079	7.03330109161255	7.9373798407031	8.50963798777621	5.20568816658202	5.2918996229359	0.0156298843388559	o:Hibberdiales
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55473429336052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0.344789233678123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0357568533969011	0	0	0	0	0	0.299443889918722	0	0	0	0	0	0	0	0	0	0	0.26916451335056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312597686777118	o:Hydrurales
